Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
KEC.NS,,Engineering & Construction,Industrials,6450,,,,,,86400,2,1164.5,1165.0,1161.35,1209.0,1164.5,1165.0,1161.35,1209.0,4.0,0.0034,1723161600,0.2441,1.2,0.636,72.171135,27.928102,623036,623036,1028682,1534473,1534473,315622653952,586.05,1313.25,1.5176537,1031.747,882.6912,,,342818914304,0.02027,153480741,266200000,0.0452,0.81723,266336992,196.541,6.029531,0.53,16.42,43.1,0.9250325,4.0,1723161600,NSI,EQUITY,KEC.NS,KEC INTL. LIMITED,KEC International Limited,1185.05,1250.0,776.0,1026.3043,1017.0,,none,23,5165300224,20.078,12578100224,43119398912,1.001,1.184,207967502336,85.28,808.231,0.0349,0.09474,-1265662464,8624400384,0.53,0.137,0.22833,0.06048,0.05377
KECL.NS,,Specialty Industrial Machinery,Industrials,889,,,,,,86400,2,194.27,193.93,193.1,199.0,194.27,193.93,193.1,199.0,,,,,,0.878,92.65715,,192609,192609,189748,190091,190091,12931494912,96.35,254.79,2.193486,186.656,181.45605,,,13741295616,0.023659999,28414760,66414100,0.57065,0.014090001,66458500,17.802,10.930233,-0.043,2.1,,0.715873,,,NSI,EQUITY,KECL.NS,KIRLOSKAR ELECTRIC CO LTD,Kirloskar Electric Company Limited,194.58,,,,,,none,,248000000,3.752,296412992,1126800000,0.246,0.398,5895408128,95.751,88.752,0.02468,0.12872,-18531000,385400992,-0.038,0.112,0.26845,0.050279997,0.0062599997
KEEPLEARN.NS,,Education & Training Services,Consumer Defensive,55,,,,,,86400,4,4.44,4.66,4.32,4.66,4.44,4.66,4.32,4.66,,,,,,0.562,151.66667,,127631,127631,63566,39064,39064,708489600,2.158367,7.51,9.478122,5.103,4.055801,,,548881984,0.063990004,41743072,155712000,0.62286,,156412992,-0.243,,,0.03,,0.10268521,,,NSI,EQUITY,KEEPLEARN.NS,DSJ KEEP LEARNING LTD,DSJ Keep Learning Limited,4.55,,,,,,none,,12834000,0.114,9650750,37000000,,,74750000,,0.767,,,,,,31.347,0.50721,0.12911001,0.34068
KEI.NS,,Electrical Equipment & Parts,Industrials,1849,,,,,,86400,2,4448.35,4444.55,4441.0,4536.2,4448.35,4444.55,4441.0,4536.2,3.5,0.0008,1710806400,0.0507,0.27,0.775,64.5179,45.871094,249477,249477,369446,357741,357741,427100995584,2822.45,5039.7,4.8986278,4166.317,4160.9917,,,404643807232,0.07159,55697749,95552600,0.36205003,0.37715998,97532000,382.964,11.671593,0.104,69.28,98.96,0.49824858,3.5,1710806400,NSI,EQUITY,KEI.NS,KEI INDUSTRIES LTD.,KEI Industries Limited,4469.8,6150.0,4110.0,4899.8125,4798.0,2.0,buy,16,2445220096,27.082,8843849728,3513299968,1.349,2.86,87187881984,10.161,966.135,0.11502,0.19769,-4726687744,1879859968,0.104,0.171,0.23165001,0.10143,0.08961
KELLTONTEC.NS,,Software - Application,Technology,1370,,,,,,86400,2,161.68,165.0,164.0,177.5,161.68,165.0,164.0,177.5,,,1631750400,,,1.747,23.320652,,7374679,7374679,1371380,2369155,2369155,16719555584,85.0,184.3,1.679017,147.3798,128.7105,,,15038662656,0.06883,56663129,97410600,0.49822,0.00457,97422704,45.756,3.7512019,0.294,7.36,,0.6843965,0.25,1631750400,NSI,EQUITY,KELLTONTEC.NS,KELLTON TECH SOL LTD,Kellton Tech Solutions Limited,171.64,,,,,,none,,276969984,2.847,1101868928,1559896064,,,9957943296,35.182,103.113,,,,,0.331,0.052,0.50993997,0.110649996,0.104820006
KENNAMET.NS,,,,756,,,,,,86400,2,2476.1,2547.0,2412.35,2547.0,2476.1,2547.0,2412.35,2547.0,,,,,,0.471,72.704155,34.627438,15983,15983,15178,,,53418016768,1965.0,3127.0,4.802051,2537.637,2486.3633,,,53318320128,0.10644,5462692,21978200,0.75144994,0.13675,22191300,333.739,7.2826366,0.462,33.43,,0.03972292,20.0,1684972800,NSI,EQUITY,KENNAMET.NS,KENNAMETAL INDIA L,Kennametal India Limited,2430.5,3132.0,3132.0,3132.0,3132.0,,none,1,1132000000,51.505,1759250048,30000000,,,11123999744,0.409,506.305,,,,,0.464,0.048,0.45828998,0.15815,0.11428001
KERNEX.NS,,Software - Application,Technology,228,,,,,,86400,2,1452.15,1498.0,1481.2,1524.75,1452.15,1498.0,1481.2,1524.75,,,1348099200,,,-0.153,,,636094,636094,194825,348165,348165,25553895424,335.0,1524.75,54.01122,910.896,673.0345,,,14620123136,-0.46308,7898888,16759400,0.50141,,16759400,63.613,23.969158,,-6.97,,1.5006151,1.0,1348099200,NSI,EQUITY,KERNEX.NS,KERNEX MICROSYS(I) LTD,Kernex Microsystems (India) Limited,1524.75,,,,,,none,,192316992,11.477,-147648752,279916000,,,473121984,26.358,28.255,,,,,,28.788,0.21546,-0.31207,0.14735
KESORAMIND.NS,,Building Materials,Basic Materials,1588,,,,,,86400,2,232.1,232.48,229.4,235.98,232.1,232.48,229.4,235.98,,,1368576000,,1.96,1.57,,,6524235,6524235,928138,1558406,1558406,72151728128,159.0,235.98,1.8025224,215.4442,199.8644,,,73590915072,-0.10589,128480310,310664000,0.62747,0.13576001,312236992,-1.032,,,-12.87,,0.36330378,0.675863,1368576000,NSI,EQUITY,KESORAMIND.NS,KESORAM INDUSTRIES LTD,Kesoram Industries Limited,231.08,,,,,,none,,67700000,0.22,3740100096,2481900032,0.011,0.827,40028200960,,130.101,0.042340003,-2.28423,3632750080,464100000,,-0.938,0.50201,0.093439996,-0.29790002
KEYFINSERV.NS,,Capital Markets,Financial Services,22,,,,,,86400,2,254.95,254.99,250.0,263.68,254.95,254.99,250.0,263.68,1.0,0.0041,1726704000,0.019,1.4,0.696,4.3029246,,3178,3178,19689,3074,3074,1817399168,110.5,379.95,3.5965312,275.2996,225.2071,,,1257083776,0.54476,1385316,7018340,0.78713995,0.07348,7180590,223.273,1.159791,0.104,60.18,,1.1480713,1.0,1726704000,NSI,EQUITY,KEYFINSERV.NS,KEYNOTE FIN SERV LTD.,Keynote Financial Services Limited,258.95,,,,,,none,,120550000,21.659,,6789000,,,505320000,0.546,97.179,,,,,0.233,0.107,0.98425,,0.70026
KFINTECH.NS,,Software - Application,Technology,5599,,,,,,86400,2,1252.7,1231.05,1220.15,1260.4,1252.7,1231.05,1220.15,1260.4,5.75,0.0046,1724371200,0.3316,,,72.429146,53.278526,534856,534856,1009423,1019357,1019357,215147659264,456.25,1313.7,21.619164,1078.759,870.67474,,,210972786688,0.30014,94002404,171802000,0.14027001,0.66141,172794000,70.922,17.657429,0.455,17.29,,1.5651371,5.75,1724371200,NSI,EQUITY,KFINTECH.NS,KFIN TECHNOLOGIES LIMITED,KFin Technologies Limited,1252.3,1400.0,705.0,1039.5714,1037.0,2.28571,buy,14,4193499904,24.46,4314639872,467740000,4.143,4.471,9951710208,3.847,58.224,0.16978,0.27087,1961217536,3220879872,0.441,0.352,0.63129,0.43355998,0.41423
KHADIM.NS,,Footwear & Accessories,Consumer Cyclical,780,,,,,,86400,2,375.35,372.3,369.1,377.95,375.35,372.3,369.1,377.95,,,1564531200,,,0.567,115.12384,25.644829,20786,20786,29204,37072,37072,6834008064,281.05,440.0,1.1124762,379.591,359.67474,,,9814780928,0.0094800005,3730076,18378400,0.68781996,0.06691,18627900,135.603,2.742196,0.303,3.23,14.5,-0.00826776,1.0,1564531200,NSI,EQUITY,KHADIM.NS,KHADIM INDIA LIMITED,Khadim India Limited,371.85,,,,,,none,,244570000,13.307,438209984,3225349888,0.609,1.355,6143059968,129.419,339.911,0.023810001,0.02437,212195008,701289984,0.283,0.022,0.44518003,0.071329996,0.05552
KHAICHEM.NS,,Agricultural Inputs,Basic Materials,681,,,,,,86400,2,70.58,70.58,69.52,71.66,70.58,70.58,69.52,71.66,0.3,0.0039,1689897600,0.5172,,0.743,,,143748,143748,273350,159712,159712,6848408064,59.3,99.86,1.3635155,71.5866,74.82525,,,9960306688,-0.16123,23473219,96989200,0.72519994,,97458496,22.733,3.091101,,-8.62,,0.019883871,0.3,1689897600,NSI,EQUITY,KHAICHEM.NS,KHAITAN CHEM & FERT LTD,Khaitan Chemicals and Fertilizers Limited,70.27,,,,,,none,,37083000,0.382,-365832992,3156700928,,,5022610944,143.168,51.809,,,,,,-0.205,0.22292,-0.07284,-0.07233
KHAITANLTD.NS,,Furnishings, Fixtures & Appliances,Consumer Cyclical,111,,,,,,86400,2,92.07,91.0,91.0,92.99,92.07,91.0,91.0,92.99,,,,,,0.04,10.098018,,2016,2016,2769,2783,2783,436000640,53.5,128.0,0.6733858,91.7368,82.91485,,,522329056,0.06661,1598319,4750000,0.66427004,,4755160,48.544,1.888802,,9.08,,0.57678413,,,NSI,EQUITY,KHAITANLTD.NS,KHAITAN (INDIA)LTD.,Khaitan (India) Limited,91.69,,,,,,none,,11181000,2.358,68249712,98773000,0.192,0.395,647475264,42.914,136.737,0.06252,0.20809999,19673502,30070740,,-0.005,0.32531,0.10541,0.0877
KHANDSE.NS,,Capital Markets,Financial Services,35,,,,,,86400,2,28.49,28.91,27.81,28.91,28.49,28.91,27.81,28.91,,,,,,0.438,66.71429,,10473,10473,19402,10910,10910,427411488,22.9,36.78,2.7625766,28.7266,29.73005,,,420134784,0.041339997,3708501,15253800,0.72562,,16075400,19.311,1.4509865,1.141,0.42,,0.15785122,,,NSI,EQUITY,KHANDSE.NS,KHANDWALA SECURITIES LTD,Khandwala Securities Limited,28.02,,,,,,none,,25036000,1.591,,4136000,0.504,0.565,154714800,1.361,10.257,0.01317,0.021270001,,71475232,1.143,4.141,0.97457004,,0.028369999
KICL.NS,,Asset Management,Financial Services,2,,,,,,86400,2,6377.9,6408.0,6408.0,6575.0,6377.9,6408.0,6408.0,6575.0,,,,,,,36.091106,,4901,4901,7782,5508,5508,28135077888,3080.15,8231.45,37.11409,6634.934,5490.85,,,25958764544,1.0274501,1040912,4365310,0.77233005,,4423240,24033.098,0.26817808,0.238,178.58,,1.0061162,,,NSI,EQUITY,KICL.NS,KALYANI INVEST CO LTD,Kalyani Investment Company Limited,6445.15,,,,,,none,,2175229952,498.318,787360000,,33.735,34.195,758070016,,173.659,0.0049900003,0.00847,499927488,-73750000,0.238,0.198,1.0,1.03864,0.98209
KILITCH.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,168,,,,,,86400,2,325.9,324.55,321.0,328.0,325.9,324.55,321.0,328.0,,,1568937600,,,0.282,31.540329,21.212418,8940,8940,16255,10452,10452,5248460288,300.0,470.0,3.469664,320.26,342.3445,,,4932331008,0.08319,4011534,16082300,0.74849,,16171500,109.618,2.9607363,-0.601,10.29,15.3,-0.10518336,0.5,1568937600,NSI,EQUITY,KILITCH.NS,KILITCH DRUGS INDIA LTD,Kilitch Drugs (India) Limited,324.55,,,,,,none,,690710016,42.773,197367248,316464992,,,1512670976,18.014,94.21,,,,,-0.614,-0.085,0.46795,0.13048,0.024149999
KIMS.NS,,Medical Care Facilities,Healthcare,5013,,,,,,86400,2,592.25,592.25,585.7,598.0,592.25,592.25,585.7,598.0,,,,,,-0.092,71.6345,52.06292,511005,511005,457364,709457,709457,237823246336,350.0,634.65,8.790869,566.273,468.74594,,,257351499776,0.122480005,215550843,400139008,0.45931,0.41981,400476992,45.693,12.996519,0.167,8.29,11.17,0.5010617,,,NSI,EQUITY,KIMS.NS,KRISHNA INST OF MED SCI L,Krishna Institute of Medical Sciences Limited,593.85,705.0,406.4,593.53845,625.0,1.53846,buy,13,902000000,2.254,6863390208,17823000576,0.727,0.95,27053441024,78.075,62.432,0.08478,0.16669,-2616523776,4963850240,,0.191,0.60386,0.25370002,0.22784
KINGFA.NS,,Specialty Chemicals,Basic Materials,257,,,,,,86400,2,3174.55,3174.55,3118.6,3209.45,3174.55,3174.55,3118.6,3209.45,10.0,0.0032,1726617600,0.09020001,,0.981,28.490967,,3022,3022,8319,12572,12572,38365278208,1508.65,3734.45,2.3493834,3114.073,2584.4355,,,38431916032,0.08219,1648375,12110500,0.86385,7e-05,12164200,538.95,5.852027,0.259,110.7,,0.39441168,10.0,1726531200,NSI,EQUITY,KINGFA.NS,KINGFA SCI & TEC IND LTD.,Kingfa Science & Technology (India) Limited,3153.95,,,,,,none,,227571008,18.788,2026002944,457628000,1.062,1.937,16329935872,7.01,1348.443,0.11472999,0.22681999,-456691072,-144082000,0.259,0.192,0.21952999,0.124069996,0.1216
KIOCL.NS,,Steel,Basic Materials,603,,,,,,86400,2,373.15,375.0,374.95,394.95,373.15,375.0,374.95,394.95,,,1662595200,,0.83,1.271,,,269442,269442,163842,91073,91073,238481473536,306.2,577.35,21.976381,360.972,411.04724,,,235843239936,-0.11409,5676395,607750976,0.99038005,,613859008,29.557,13.276043,,-2.02,,0.09227562,0.79,1662595200,NSI,EQUITY,KIOCL.NS,KIOCL LIMITED,KIOCL Limited,392.4,,,,,,none,,4819726848,7.93,-1113597952,2181435904,1.832,4.206,10851717120,12.144,17.856,-0.03543,-0.06658,682495232,1035043008,,-0.963,0.090050004,-0.10262,-4.78191
KIRIINDUS.NS,,Specialty Chemicals,Basic Materials,787,,,,,,86400,2,644.05,654.05,649.0,692.5,644.05,654.05,649.0,692.5,,,1600300800,,,,12.589134,,1832750,1832750,879928,825944,825944,37158580224,280.25,692.5,3.602092,473.89,377.41974,,,35973955584,0.26683,31781180,55629000,0.48553002,0.18765,55680800,572.455,1.1657684,3.272,53.01,,0.66566825,0.5,1600300800,NSI,EQUITY,KIRIINDUS.NS,KIRI INDUSTRIES LIMITED,Kiri Industries Limited,667.35,,,,,,none,,10431383552,201.235,342326016,11811988480,2.156,2.684,10315833344,39.805,198.882,-0.00214,0.09721,-949055232,155084000,3.267,0.202,0.27244,0.033180002,0.036429998
KIRLFER.NS,,,,3279,,,,,,86400,2,452.2,469.9,446.3,477.95,452.2,469.9,446.3,477.95,,,,,,1.056,18.565374,9.705696,215110,215110,51313,,,76561973248,305.75,534.0,1.2145349,459.593,461.36374,2.5,0.005528527,87004438528,0.042919997,71227716,139272000,0.62075,0.102869995,166420992,202.832,2.2681332,0.137,24.78,,0.35653222,3.0,1689292800,NSI,EQUITY,KIRLFER.NS,Kirloskar Ferrous Ind Ltd,Kirloskar Ferrous Industries Limited,460.05,797.0,740.0,768.5,768.5,,none,2,823500032,5.006,7809099776,13436800000,0.458,1.05,63038099456,40.269,383.774,0.0533,0.083330005,-1347762560,5948599808,-0.037,0.068,0.43138,0.12388,0.07862
KIRLOSBROS.NS,,Specialty Industrial Machinery,Industrials,2599,,,,,,86400,2,2279.65,2279.65,2270.15,2325.1,2279.65,2279.65,2270.15,2325.1,6.0,0.0026,1721952000,0.12060001,1.15,0.752,45.86699,36.700966,89898,89898,241932,167808,167808,181274624000,837.0,2684.0,4.2599735,2035.26,1798.954,,,175647555584,0.09279,25216870,79408896,0.69253,0.10634,79424600,233.525,9.775399,0.899,49.77,,1.4500134,6.0,1721952000,NSI,EQUITY,KIRLOSBROS.NS,KIRLOSKAR BROTHERS LTD,Kirloskar Brothers Limited,2282.8,,,,,,none,,7238000128,91.212,5544056832,1672999936,0.81,1.899,42552991744,8.997,536.171,0.09713,0.23833999,2747883520,5014755840,0.899,0.134,0.51088,0.13029,0.11595
KIRLOSENG.NS,,Specialty Industrial Machinery,Industrials,2376,,,,,,86400,2,1118.55,1122.0,1090.0,1122.1,1118.55,1122.0,1090.0,1122.1,7.0,0.0062,1722470400,0.1527,2.24,0.964,30.79297,23.275106,172417,172417,258120,279536,279536,161444364288,620.0,1450.0,2.6950066,1134.36,1162.61,,,192906182656,0.0794,65142968,145112000,0.42824,0.28875,148570000,184.622,6.026097,0.269,36.13,12.46,0.73092186,3.5,1722470400,NSI,EQUITY,KIRLOSENG.NS,KIRLOSKAR OIL ENG LTD,Kirloskar Oil Engines Limited,1112.55,1593.0,1491.0,1528.8,1510.0,,none,5,9460799488,65.22,10608074752,43469500416,,,59904999424,163.403,413.42,,,,,0.265,0.06,0.40737,0.17708,0.17895001
KIRLOSIND.NS,,Metal Fabrication,Industrials,17,,,,,,86400,2,4710.3,4675.0,4622.75,4760.0,4710.3,4675.0,4622.75,4760.0,13.0,0.0029,1726617600,0.060399998,1.69,0.623,25.316244,,1610,1610,3017,2560,2560,49240641536,3321.0,6698.9,0.7670933,4867.581,5269.8057,,,75040489472,0.02796,2733900,9955680,0.77762,0.00232,10550700,5027.89,0.92823225,-0.298,184.35,,0.37646735,13.0,1726531200,NSI,EQUITY,KIRLOSIND.NS,KIRLOSKAR INDUSTRIES LTD,Kirloskar Industries Limited,4667.05,,,,,,none,,1149600000,115.725,9591499776,12178400256,,,64191201280,18.074,6481.263,,,,,-0.318,0.034,0.45002,0.14942001,0.08329
KIRLPNU.NS,,Specialty Industrial Machinery,Industrials,792,,,,,,86400,2,1693.9,1693.9,1653.7,1700.0,1693.9,1693.9,1653.7,1700.0,6.5,0.0039,1720742400,0.2225,,0.723,57.46914,37.531914,60677,60677,198878,126895,126895,109942538240,591.05,1817.0,7.307968,1578.505,1247.497,4.0,0.0023614145,106055049216,0.12603,37053361,64866700,0.43001,0.33768,65606000,157.544,10.637029,2.346,29.16,,1.7346606,4.0,1720742400,NSI,EQUITY,KIRLPNU.NS,KIRLOSKAR PNEUMATIC COM L,Kirloskar Pneumatic Company Limited,1675.8,1919.0,1747.0,1833.0,1833.0,,none,2,2556800000,39.452,2751229952,6500000,1.504,2.373,15044200448,0.064,232.34,0.114259996,0.20608999,424928736,1503340032,2.341,0.528,0.46736,0.18288,0.19913
KITEX.NS,,Apparel Manufacturing,Consumer Cyclical,4951,,,,,,86400,2,870.9,886.4,850.0,886.4,870.9,886.4,850.0,886.4,1.5,0.0017,1726790400,0.0999,1.04,0.421,57.160904,45.366753,229009,229009,541857,221213,221213,58430197760,177.0,886.4,7.8587613,630.101,358.81226,,,,0.13430001,21692266,66500000,0.68783,0.00514,67965800,136.028,6.3200226,1.814,15.04,18.95,2.7000215,1.5,1726790400,NSI,EQUITY,KITEX.NS,KITEX GARMENTS LTD,Kitex Garments Limited,859.7,,,,,,none,,,,1656121984,,,,7435039232,,89.364,,,,,0.4,0.612,0.60048,0.22275,0.23445
KKCL.NS,,Apparel Manufacturing,Consumer Cyclical,1919,,,,,,86400,2,608.45,611.65,605.55,644.0,608.45,611.65,605.55,644.0,4.0,0.0066000004,1706832000,0.0763,2.44,0.487,24.143784,21.054876,328576,328576,43982,81726,81726,39085584384,586.35,805.4,4.446098,627.625,665.5345,2.0,0.0032870409,39604543488,0.18607001,16389230,61625200,0.7442,0.06387,65896000,120.576,5.2502155,0.362,26.22,32.3,-0.20645565,2.0,1706832000,NSI,EQUITY,KKCL.NS,KEWAL KIRAN CLOTHING LTD,Kewal Kiran Clothing Limited,633.05,1040.0,803.0,914.3333,900.0,1.0,strong_buy,3,3301700096,51.929,1701997056,985299968,2.018,2.628,8790985728,10.552,141.016,0.08813,0.21091999,98757752,905609024,0.32,0.174,0.43019,0.19361,0.17746
KMEW.NS,,Marine Shipping,Industrials,189,,,,,,86400,2,2250.65,2275.0,2215.35,2340.0,2250.65,2275.0,2215.35,2340.0,,,,,,-0.167,76.13806,,15566,15566,26881,34435,34435,24299948032,1902.05,2485.45,15.952447,2179.262,2179.262,,,24909873152,0.24677,3511837,,0.65169,0.02853,10826200,176.363,12.726875,-0.055,29.48,,0.063037276,,,NSI,EQUITY,KMEW.NS,KNOWLEDGE MARINE & EN W L,Knowledge Marine & Engineering Works Limited,2244.55,,,,,,none,,455134016,42.138,508484992,1089289984,1.504,1.788,1523273984,56.229,141.031,0.08269,0.21360001,-361715744,742998016,-0.055,-0.105,0.46685,0.33381,0.33023
KMSUGAR.NS,,Confectioners,Consumer Defensive,373,,,,,,86400,2,33.35,33.36,33.01,33.94,33.35,33.36,33.01,33.94,,,1629244800,,,0.455,13.73029,,95033,95033,198010,107887,107887,3049762816,27.05,50.4,0.5299426,34.6926,37.47815,,,5955495936,0.039809998,34654624,92000200,0.61834,,92165696,32.958,1.0040051,-0.425,2.41,,0.032449245,0.2,1629244800,NSI,EQUITY,KMSUGAR.NS,K M SUGAR MILLS LTD,K.M. Sugar Mills Limited,33.09,,,,,,none,,72724000,0.79,629068032,2911254016,,,5754892800,96.013,62.572,,,,,-0.424,-0.325,0.24861,0.10931,0.08112001
KNRCON.NS,,Engineering & Construction,Industrials,5491,,,,,,86400,2,339.5,354.0,346.0,358.85,339.5,354.0,346.0,358.85,0.25,0.0008,1726617600,0.0064,0.62,0.77,8.834816,21.566376,2870626,2870626,1399645,1034070,1034070,97785602048,236.75,415.4,2.2056231,312.634,315.16226,,,92564602880,0.18335,143869674,281235008,0.48814,0.33883998,281276000,126.377,2.7508962,0.259,39.35,16.64,0.3035246,0.25,1726531200,NSI,EQUITY,KNRCON.NS,KNR CONSTRU LTD.,KNR Constructions Limited,347.65,390.0,250.0,329.64706,340.0,,none,17,4505352192,16.029,11331733504,12624370688,,,44334682112,36.094,157.614,,,,,0.258,0.004,0.39134,0.2556,0.25232
KOHINOOR.NS,,Packaged Foods,Consumer Defensive,95,,,,,,86400,2,41.25,42.09,41.01,42.1,41.25,42.09,41.01,42.1,,,1189728000,,,-0.304,,,76587,76587,297378,112373,112373,1535132800,35.1,53.8,1.6448439,41.4702,41.87685,,,8521853952,-0.0644,13071641,37071500,0.56685,,37080500,-140.854,,,-0.71,,-0.12933755,1.0,1189728000,NSI,EQUITY,KOHINOOR.NS,KOHINOOR FOODS LIMITED,Kohinoor Foods Limited,41.4,,,,,,none,,4500000,0.121,137604992,7002100224,,,933299968,,26.019,,,,,,-0.069,0.65231,0.14744,0.07925
KOKUYOCMLN.NS,,Business Equipment & Supplies,Industrials,1122,,,,,,86400,2,136.06,135.01,135.01,140.22,136.06,135.01,135.01,140.22,0.5,0.0032,1722297600,0.12020001,,0.879,64.52557,,87609,87609,143245,101583,101583,13915173888,109.6,230.89,1.718946,156.2034,158.0995,,,16147618816,0.05152,24469113,100304000,0.75705004,0.01007,101292000,24.193,5.734303,,2.15,,-0.10003245,0.5,1722297600,NSI,EQUITY,KOKUYOCMLN.NS,KOKUYO CAMLIN LIMITED,Kokuyo Camlin Limited,138.73,,,,,,none,,70543000,0.703,781102272,705174976,,,8095178240,28.954,80.731,,,,,,-0.089,0.385,0.09649,0.04935
KOLTEPATIL.NS,,Real Estate - Development,Real Estate,582,,,,,,86400,2,375.55,375.55,375.0,384.6,375.55,375.55,375.0,384.6,4.0,0.011,1723161600,0.4132,1.06,0.692,,16.696321,156781,156781,404329,213748,213748,28871079936,345.0,585.0,2.530176,373.968,429.3415,,,34981507072,-0.09559,23151703,76004400,0.69461995,0.07645,76287696,96.564,3.9191625,-0.864,-9.73,17.2,-0.24249399,4.0,1723161600,NSI,EQUITY,KOLTEPATIL.NS,KOLTE PATIL DEV. LTD.,Kolte-Patil Developers Limited,378.45,664.0,480.0,575.0,588.0,,none,5,3928999936,51.694,-210100000,11167699968,,,11410700288,151.824,150.137,,,,,-0.864,-0.403,0.19015,-0.01841,0.06926
KOPRAN.NS,,Drug Manufacturers - General,Healthcare,842,,,,,,86400,2,212.37,211.99,210.0,215.6,212.37,211.99,210.0,215.6,3.0,0.0139999995,1725235200,0.2735,,,19.494526,37.68254,166232,166232,644495,202885,202885,10308967424,198.0,369.7,1.6181041,258.3884,267.38025,,,11469858816,0.08302,24642624,48249400,0.48900002,0.00356,48324400,103.044,2.0734832,-0.464,10.96,5.67,-0.16734219,3.0,1725235200,NSI,EQUITY,KOPRAN.NS,KOPRAN LTD,Kopran Limited,213.66,,,,,,none,,83049000,1.721,850940032,1241229056,0.873,2.018,6371016192,24.959,132.121,0.06238,0.11269,-447967744,320270016,-0.463,,0.34938,0.13356,0.077870004
KOTAKBANK.NS,,Banks - Regional,Financial Services,116000,7,1,4,5,1,86400,2,1805.65,1803.0,1793.85,1813.0,1805.65,1803.0,1793.85,1813.0,2.0,0.0011,1721347200,0.0182,0.06,0.562,16.447453,17.353558,2989354,2989354,4240036,3275006,3275006,3589935202304,1543.85,1942.0,4.792372,1775.781,1769.7068,,,3897299042304,0.29495,1437265962,1988160000,0.28878,0.45471,1989490048,740.965,2.43527,0.131,109.71,,-0.022799253,2.0,1721347200,NSI,EQUITY,KOTAKBANK.NS,KOTAK MAHINDRA BANK LTD,Kotak Mahindra Bank Limited,1804.45,2300.0,1579.0,2001.0769,2015.0,2.26316,buy,39,461008404480,231.873,,770709520384,,,749093584896,,376.837,0.0298,0.16479999,,-509083713536,0.13,0.211,,,0.35261002
KOTARISUG.NS,,Confectioners,Consumer Defensive,512,,,,,,86400,2,49.29,49.85,49.0,49.85,49.29,49.85,49.0,49.85,1.0,0.020299999,1708387200,0.3401,,0.446,33.40136,,79851,79851,145601,93388,93388,4069830144,46.17,71.7,0.9764376,50.2972,55.4727,,,3119442176,0.029089998,22037808,82888600,,,83829504,34.168,1.4370171,0.206,1.47,,-0.108083546,0.5,1708387200,NSI,EQUITY,KOTARISUG.NS,KOTHARI SUG & CHEM LTD.,Kothari Sugars and Chemicals Limited,49.1,,,,,,none,,977528000,11.739,144287008,8184000,1.652,3.233,4168038912,0.288,50.351,-0.000120000004,0.04323,262672256,555537984,0.19,-0.102,0.24063998,0.03462,0.0686
KOTHARIPET.NS,,Specialty Chemicals,Basic Materials,177,,,,,,86400,2,210.43,211.05,206.35,212.5,210.43,211.05,206.35,212.5,1.75,0.0083,1721260800,0.1577,3.34,0.571,18.76826,,64254,64254,158824,143625,143625,12248289280,108.15,267.42,1.980894,209.2868,173.0482,,,11396193280,0.10557,17096665,58846400,,,59763400,46.833,4.444302,-0.119,11.09,,0.33723092,1.0,1721260800,NSI,EQUITY,KOTHARIPET.NS,KOTHARI PETROCHEM LTD,Kothari Petrochemicals Limited,208.14,,,,,,none,,906862976,15.383,871230016,32790000,3.226,3.937,6183213056,1.188,105.127,0.15795,0.26238,275589120,551284992,-0.121,0.118,0.25992,0.1409,0.10225
